siren,ind_adhesion_directe,siren_membre
256500869,0,216502591
256500869,0,216502658
256500869,0,216502682
256500869,0,216502716
256500869,0,216502757
256500869,0,216502807
256500869,0,216502815
256500869,0,216502849
256500869,0,216502864
256500869,0,216502914
256500869,0,216502922
256500869,0,216503003
256500869,0,216503102
256500869,0,216503136
256500869,0,216503201
256500869,0,216503219
256500869,0,216503284
256500869,0,216503318
256500869,0,216503342
256500869,0,216503359
256500869,0,216503383
256500869,0,216503391
256500869,0,216503409
256500869,0,216503433
256500869,0,216503441
256500869,0,216503458
256500869,0,216503482
256500869,0,216503490
256500869,0,216503508
256500869,0,216503516
256500869,0,216503557
256500869,0,216503607
256500869,0,216503664
256500869,0,216503698
256500869,0,216503706
256500869,0,216503862
256500869,0,216503920
256500869,0,216503953
256500869,0,216504019
256500869,0,216504068
256500869,0,216504100
256500869,0,216504159
256500869,0,216504175
256500869,0,216504217
256500869,0,216504225
256500869,0,216504332
256500869,0,216504365
256500869,0,216504407
256500869,0,216504514
256500869,0,216504597
256500869,0,216504647
256500869,0,216504704
256500869,0,216504795
256501842,0,216500108
256501842,1,216500264
256501842,1,216500447
256501842,1,216500637
256501842,1,216500686
256501842,1,216500868
256501842,1,216500884
256501842,1,216500900
256501842,1,216501015
256501842,1,216501031
256501842,1,216501049
256501842,0,216501080
256501842,1,216501130
256501842,1,216501155
256501842,1,216501205
256501842,1,216501262
256501842,1,216501296
256501842,1,216501312
256501842,1,216501338
256501842,1,216501346
256501842,1,216501429
256501842,0,216501460
256501842,1,216501486
256501842,1,216501494
256501842,1,216501510
256501842,1,216501536
256501842,1,216501551
256501842,1,216501569
256501842,1,216501817
256501842,1,216501874
256501842,0,216501890
256501842,1,216502047
256501842,1,216502062
256501842,1,216502146
256501842,1,216502229
256501842,1,216502252
256501842,1,216502328
256501842,1,216502492
256501842,1,216502567
256501842,1,216502591
256501842,1,216502658
256501842,1,216502666
256501842,1,216502708
256501842,1,216502724
256501842,1,216502765
256501842,1,216502856
256501842,1,216502906
256501842,1,216502989
256501842,1,216503011
256501842,1,216503037
256501842,1,216503151
256501842,1,216503169
256501842,0,216503219
256501842,1,216503243
256501842,1,216503268
256501842,1,216503326
256501842,1,216503334
256501842,1,216503367
256501842,1,216503375
256501842,1,216503466
256501842,1,216503532
256501842,1,216503573
256501842,1,216503599
256501842,1,216503672
256501842,1,216503698
256501842,1,216503730
256501842,1,216503789
256501842,1,216503805
256501842,1,216504043
256501842,0,216504100
256501842,1,216504266
256501842,1,216504308
256501842,1,216504365
256501842,1,216504431
256501842,1,216504472
256501842,1,216504688
256501842,1,216504753
256600388,1,211102702
256600388,1,211102769
256600388,1,211104013
256600388,1,216600197
256600388,1,216600304
256600388,1,216600395
256600388,0,216600411
256600388,1,216600429
256600388,0,216600692
256600388,0,216600718
256600388,1,216601187
256600388,1,216602052
256600388,0,216602318
256601469,0,216600056
256601469,1,216600254
256601469,0,216600627
256601469,0,216602185
256601501,0,211101449
256601501,0,216600015
256601501,0,216600023
256601501,0,216600031
256601501,0,216600049
256601501,0,216600056
256601501,0,216600064
256601501,0,216600072
256601501,0,216600080
256601501,0,216600098
256601501,0,216600106
256601501,0,216600114
256601501,0,216600122
256601501,0,216600130
256601501,0,216600148
256601501,0,216600155
256601501,0,216600163
256601501,0,216600171
256601501,0,216600189
256601501,0,216600197
256601501,0,216600205
256601501,0,216600213
256601501,0,216600221
256601501,0,216600239
256601501,0,216600247
256601501,0,216600254
256601501,0,216600262
256601501,0,216600270
256601501,0,216600288
256601501,0,216600296
256601501,0,216600304
256601501,0,216600320
256601501,0,216600338
256601501,0,216600346
256601501,0,216600353
256601501,0,216600361
256601501,0,216600379
256601501,0,216600387
256601501,0,216600395
256601501,0,216600403
256601501,0,216600411
256601501,0,216600429
256601501,0,216600437
256601501,0,216600445
256601501,0,216600452
256601501,0,216600460
256601501,0,216600478
256601501,0,216600486
256601501,0,216600494
256601501,0,216600502
256601501,0,216600510
256601501,0,216600528
256601501,0,216600536
256601501,0,216600544
256601501,0,216600551
256601501,0,216600569
256601501,0,216600577
256601501,0,216600585
256601501,0,216600593
256601501,0,216600601
256601501,0,216600619
256601501,0,216600627
256601501,0,216600635
256601501,0,216600643
256601501,0,216600650
256601501,0,216600668
256601501,0,216600676
256601501,0,216600684
256601501,0,216600692
256601501,0,216600700
256601501,0,216600718
256601501,0,216600726
256601501,0,216600734
256601501,0,216600742
256601501,0,216600759
256601501,0,216600767
256601501,0,216600775
256601501,0,216600783
256601501,0,216600791
256601501,0,216600809
256601501,0,216600817
256601501,0,216600825
256601501,0,216600833
256601501,0,216600841
256601501,0,216600858
256601501,0,216600866
256601501,0,216600882
256601501,0,216600890
256601501,0,216600908
256601501,0,216600916
256601501,0,216600924
256601501,0,216600932
256601501,0,216600940
256601501,0,216600957
256601501,0,216600965
256601501,0,216600973
256601501,0,216600981
256601501,0,216600999
256601501,0,216601005
256601501,0,216601013
256601501,0,216601021
256601501,0,216601039
256601501,0,216601047
256601501,0,216601054
256601501,0,216601062
256601501,0,216601070
256601501,0,216601088
256601501,0,216601096
256601501,0,216601112
256601501,0,216601120
256601501,0,216601138
256601501,0,216601146
256601501,0,216601153
256601501,0,216601161
256601501,0,216601179
256601501,0,216601187
256601501,0,216601195
256601501,0,216601203
256601501,0,216601211
256601501,0,216601229
256601501,0,216601237
256601501,0,216601245
256601501,0,216601252
256601501,0,216601260
256601501,0,216601278
256601501,0,216601286
256601501,0,216601294
256601501,0,216601302
256601501,0,216601328
256601501,0,216601336
256601501,0,216601344
256601501,0,216601369
256601501,0,216601377
256601501,0,216601385
256601501,0,216601393
256601501,0,216601401
256601501,0,216601419
256601501,0,216601427
256601501,0,216601435
256601501,0,216601443
256601501,0,216601450
256601501,0,216601468
256601501,0,216601476
256601501,0,216601484
256601501,0,216601492
256601501,0,216601500
256601501,0,216601518
256601501,0,216601526
256601501,0,216601534
256601501,0,216601542
256601501,0,216601559
256601501,0,216601567
256601501,0,216601575
256601501,0,216601583
256601501,0,216601591
256601501,0,216601609
256601501,0,216601617
256601501,0,216601625
256601501,0,216601641
256601501,0,216601658
256601501,0,216601666
256601501,0,216601674
256601501,0,216601682
256601501,0,216601690
256601501,0,216601708
256601501,0,216601716
256601501,0,216601724
256601501,0,216601732
256601501,0,216601740
256601501,0,216601757
256601501,0,216601765
256601501,0,216601773
256601501,0,216601781
256601501,0,216601799
256601501,0,216601807
256601501,0,216601815
256601501,0,216601823
256601501,0,216601831
256601501,0,216601849
256601501,0,216601856
256601501,0,216601864
256601501,0,216601872
256601501,0,216601880
256601501,0,216601898
256601501,0,216601906
256601501,0,216601914
256601501,0,216601922
256601501,0,216601930
256601501,0,216601948
256601501,0,216601955
256601501,0,216601963
256601501,0,216601971
256601501,0,216601989
256601501,0,216601997
256601501,0,216602011
256601501,0,216602029
256601501,0,216602037
256601501,0,216602045
256601501,0,216602052
256601501,0,216602060
256601501,0,216602078
256601501,0,216602086
256601501,0,216602094
256601501,0,216602102
256601501,0,216602110
256601501,0,216602128
256601501,0,216602136
256601501,0,216602144
256601501,0,216602151
256601501,0,216602169
256601501,0,216602177
256601501,0,216602185
256601501,0,216602193
256601501,0,216602201
256601501,0,216602219
256601501,0,216602227
256601501,0,216602235
256601501,0,216602243
256601501,0,216602250
256601501,0,216602268
256601501,0,216602276
256601501,0,216602284
256601501,0,216602300
256601501,0,216602318
256601501,0,216602326
256601501,0,216602334
256601501,0,216602342
256601519,1,216600015
256601519,1,216600023
256601519,1,216600031
256601519,1,216600049
256601519,1,216600056
256601519,1,216600064
256601519,1,216600072
256601519,1,216600080
256601519,1,216600098
256601519,1,216600106
256601519,1,216600114
256601519,0,216600122
256601519,1,216600130
256601519,0,216600148
256601519,1,216600155
256601519,1,216600163
256601519,1,216600171
256601519,1,216600189
256601519,1,216600197
256601519,1,216600205
256601519,1,216600213
256601519,1,216600221
256601519,1,216600239
256601519,1,216600247
256601519,1,216600254
256601519,1,216600262
256601519,0,216600288
256601519,1,216600296
256601519,0,216600304
256601519,1,216600320
256601519,1,216600338
256601519,1,216600346
256601519,1,216600353
256601519,1,216600361
256601519,0,216600379
256601519,1,216600387
256601519,1,216600395
256601519,1,216600403
256601519,0,216600411
256601519,1,216600429
256601519,1,216600437
256601519,1,216600445
256601519,1,216600452
256601519,1,216600460
256601519,1,216600478
256601519,1,216600486
256601519,1,216600494
256601519,1,216600502
256601519,1,216600510
256601519,1,216600528
256601519,1,216600536
256601519,1,216600544
256601519,1,216600551
256601519,1,216600569
256601519,1,216600577
256601519,1,216600585
256601519,1,216600593
256601519,1,216600601
256601519,1,216600619
256601519,1,216600627
256601519,1,216600635
256601519,1,216600643
256601519,1,216600650
256601519,1,216600668
256601519,1,216600676
256601519,1,216600684
256601519,0,216600692
256601519,1,216600700
256601519,0,216600718
256601519,1,216600726
256601519,1,216600734
256601519,1,216600742
256601519,1,216600759
256601519,1,216600767
256601519,1,216600775
256601519,1,216600783
256601519,1,216600791
256601519,1,216600817
256601519,1,216600825
256601519,1,216600833
256601519,1,216600841
256601519,1,216600858
256601519,1,216600866
256601519,1,216600882
256601519,1,216600890
256601519,1,216600908
256601519,1,216600916
256601519,1,216600924
256601519,1,216600932
256601519,1,216600940
256601519,1,216600957
256601519,1,216600965
256601519,1,216600973
256601519,1,216600981
256601519,1,216600999
256601519,1,216601005
256601519,0,216601013
256601519,1,216601021
256601519,1,216601039
256601519,1,216601047
256601519,1,216601054
256601519,1,216601062
256601519,1,216601070
256601519,1,216601088
256601519,1,216601096
256601519,1,216601112
256601519,1,216601120
256601519,1,216601138
256601519,1,216601146
256601519,1,216601153
256601519,1,216601161
256601519,0,216601187
256601519,1,216601195
256601519,1,216601203
256601519,1,216601211
256601519,1,216601229
256601519,1,216601237
256601519,1,216601245
256601519,1,216601252
256601519,1,216601260
256601519,0,216601278
256601519,1,216601286
256601519,1,216601294
256601519,1,216601302
256601519,1,216601328
256601519,1,216601336
256601519,1,216601344
256601519,1,216601377
256601519,0,216601385
256601519,1,216601393
256601519,1,216601401
256601519,1,216601419
256601519,1,216601427
256601519,1,216601435
256601519,1,216601443
256601519,1,216601450
256601519,1,216601468
256601519,1,216601476
256601519,1,216601484
256601519,1,216601492
256601519,1,216601518
256601519,1,216601526
256601519,1,216601534
256601519,1,216601542
256601519,1,216601559
256601519,1,216601567
256601519,1,216601575
256601519,1,216601583
256601519,1,216601591
256601519,1,216601609
256601519,1,216601617
256601519,1,216601625
256601519,1,216601641
256601519,1,216601658
256601519,1,216601666
256601519,1,216601674
256601519,1,216601682
256601519,1,216601690
256601519,1,216601708
256601519,1,216601716
256601519,1,216601724
256601519,1,216601732
256601519,1,216601740
256601519,1,216601757
256601519,1,216601765
256601519,1,216601773
256601519,1,216601781
256601519,1,216601807
256601519,1,216601815
256601519,1,216601823
256601519,1,216601831
256601519,1,216601849
256601519,1,216601856
256601519,1,216601864
256601519,1,216601872
256601519,1,216601880
256601519,0,216601898
256601519,1,216601906
256601519,1,216601914
256601519,1,216601922
256601519,1,216601930
256601519,1,216601948
256601519,0,216601955
256601519,1,216601963
256601519,1,216601971
256601519,1,216601989
256601519,1,216601997
256601519,1,216602011
256601519,1,216602029
256601519,1,216602037
256601519,1,216602045
256601519,1,216602052
256601519,1,216602060
256601519,1,216602078
256601519,1,216602086
256601519,1,216602094
256601519,1,216602102
256601519,1,216602110
256601519,0,216602128
256601519,1,216602136
256601519,1,216602144
256601519,1,216602151
256601519,1,216602169
256601519,1,216602177
256601519,1,216602185
256601519,1,216602193
256601519,1,216602201
256601519,1,216602219
256601519,1,216602227
256601519,1,216602235
256601519,0,216602243
256601519,1,216602250
256601519,1,216602268
256601519,1,216602276
256601519,0,216602284
256601519,1,216602300
256601519,0,216602318
256601519,1,216602326
256601519,1,216602334
256601519,1,216602342
256601634,0,211100219
256601634,0,211103023
256601634,0,211103585
256601634,0,216600411
256601634,1,216600460
256601634,0,216600692
256601634,0,216600718
256601634,1,216601070
256601634,0,216601641
256601634,1,216601872
256601766,0,216600247
256601766,0,216601781
256700691,0,200086940
256700691,1,215700014
256700691,1,215700899
256700691,1,215701038
256700691,1,215701087
256700691,1,215701889
256700691,1,215701921
256700691,1,215701954
256700691,1,215701962
256700691,1,215702507
256700691,1,215703018
256700691,1,215703380
256700691,1,215703760
256700691,1,215703901
256700691,1,215703935
256700691,1,215704024
256700691,1,215704214
256700691,1,215704560
256700691,1,215704636
256700691,1,215704776
256700691,1,215704891
256700691,1,215705179
256700691,1,215705260
256700691,1,215705401
256700691,1,215705419
256700691,1,215705617
256700691,1,215705773
256700691,1,215705849
256700691,1,215705898
256700691,1,215705906
256700691,1,215705948
256700691,1,215706193
256700691,1,215706318
256700691,1,215706391
256700691,1,215706417
256700691,1,215706516
256700691,1,215706581
256700691,1,215706615
256700691,1,215707324
256700691,1,215707381
256700691,1,215707415
256700691,0,216700021
256700691,0,216700062
256700691,0,216700096
256700691,0,216700138
256700691,0,216700179
256700691,0,216700294
256700691,0,216700369
256700691,0,216700377
256700691,0,216700443
256700691,0,216700476
256700691,0,216700484
256700691,0,216700575
256700691,0,216700617
256700691,0,216700682
256700691,0,216700708
256700691,0,216700716
256700691,0,216700724
256700691,0,216700740
256700691,0,216700757
256700691,0,216700831
256700691,0,216700880
256700691,0,216700898
256700691,0,216700914
256700691,0,216700930
256700691,0,216700955
256700691,0,216700997
256700691,0,216701037
256700691,0,216701045
256700691,0,216701052
256700691,0,216701102
256700691,0,216701110
256700691,0,216701177
256700691,0,216701235
256700691,0,216701268
256700691,1,216701292
256700691,0,216701326
256700691,0,216701334
256700691,0,216701342
256700691,0,216701367
256700691,0,216701417
256700691,0,216701458
256700691,0,216701474
256700691,0,216701482
256700691,0,216701490
256700691,0,216701599
256700691,0,216701607
256700691,0,216701615
256700691,0,216701623
256700691,0,216701748
256700691,0,216701763
256700691,0,216701771
256700691,0,216701789
256700691,0,216701797
256700691,1,216701805
256700691,0,216701839
256700691,0,216701854
256700691,0,216701862
256700691,0,216701912
256700691,0,216701987
256700691,0,216701995
256700691,0,216702019
256700691,0,216702134
256700691,0,216702217
256700691,0,216702225
256700691,1,216702324
256700691,0,216702340
256700691,0,216702381
256700691,0,216702415
256700691,0,216702423
256700691,0,216702449
256700691,0,216702548
256700691,0,216702571
256700691,0,216702589
256700691,0,216702597
256700691,0,216702605
256700691,0,216702639
256700691,0,216702654
256700691,0,216702696
256700691,0,216702712
256700691,0,216702738
256700691,0,216702746
256700691,0,216702753
256700691,0,216702787
256700691,0,216702795
256700691,1,216702886
256700691,0,216702894
256700691,0,216702902
256700691,0,216702910
256700691,0,216702928
256700691,0,216703025
256700691,0,216703033
256700691,0,216703074
256700691,0,216703223
256700691,0,216703249
256700691,0,216703280
256700691,0,216703330
256700691,0,216703348
256700691,0,216703405
256700691,0,216703413
256700691,0,216703447
256700691,0,216703470
256700691,0,216703512
256700691,0,216703520
256700691,0,216703538
256700691,0,216703553
256700691,0,216703587
256700691,0,216703660
256700691,0,216703678
256700691,0,216703694
256700691,0,216703702
256700691,0,216703710
256700691,0,216703736
256700691,0,216703793
256700691,0,216703801
256700691,0,216703819
256700691,0,216703850
256700691,0,216703868
256700691,0,216703884
256700691,0,216703918
256700691,0,216703926
256700691,0,216703967
256700691,0,216704007
256700691,0,216704015
256700691,0,216704031
256700691,0,216704130
256700691,0,216704155
256700691,0,216704163
256700691,0,216704239
256700691,0,216704254
256700691,0,216704346
256700691,0,216704353
256700691,0,216704379
256700691,0,216704411
256700691,0,216704460
256700691,0,216704510
256700691,0,216704544
256700691,0,216704569
256700691,0,216704676
256700691,1,216704742
256700691,0,216704759
256700691,0,216704783
256700691,0,216704791
256700691,1,216704825
256700691,0,216704833
256700691,0,216704882
256700691,0,216704916
256700691,0,216704981
256700691,0,216705020
256700691,0,216705038
256700691,0,216705087
256700691,0,216705095
256700691,0,216705111
256700691,0,216705145
256700691,0,216705152
256700691,0,216705210
256700691,0,216705228
256700691,0,216705244
256700691,0,216705277
256700691,0,216705285
256700691,0,216705350
256700691,0,216705368
256700691,0,216705376
256700691,0,216705384
256700691,0,216705442
256700691,0,216705509
256700691,0,216705525
256700691,0,216705533
256700691,1,216705582
256700691,0,216705590
256701152,1,200052603
256701152,0,200057321
256701152,1,200057479
256701152,0,200058303
256701152,1,200063170
256701152,0,200077923
256701152,0,200082303
256701152,0,200086940
256701152,0,215700063
256701152,0,215700139
256701152,0,215700147
256701152,0,215700154
256701152,0,215700469
256701152,0,215700519
256701152,0,215700584
256701152,0,215700634
256701152,0,215700741
256701152,0,215700824
256701152,0,215700832
256701152,0,215700881
256701152,0,215700899
256701152,0,215701012
256701152,0,215701038
256701152,0,215701053
256701152,0,215701087
256701152,0,215701152
256701152,0,215701236
256701152,0,215701442
256701152,0,215701749
256701152,0,215701764
256701152,0,215701780
256701152,0,215701889
256701152,0,215701897
256701152,0,215701921
256701152,0,215701954
256701152,0,215701962
256701152,0,215701988
256701152,0,215702010
256701152,0,215702028
256701152,0,215702085
256701152,0,215702226
256701152,0,215702242
256701152,0,215702275
256701152,0,215702374
256701152,0,215702390
256701152,0,215702507
256701152,0,215702580
256701152,0,215702614
256701152,0,215702622
256701152,0,215702754
256701152,0,215702945
256701152,0,215702978
256701152,0,215703018
256701152,0,215703109
256701152,0,215703117
256701152,0,215703364
256701152,0,215703380
256701152,0,215703554
256701152,0,215703604
256701152,0,215703737
256701152,0,215703760
256701152,0,215703794
256701152,0,215703844
256701152,0,215703893
256701152,0,215703901
256701152,0,215703935
256701152,0,215703984
256701152,0,215704024
256701152,0,215704099
256701152,0,215704214
256701152,0,215704289
256701152,0,215704537
256701152,0,215704560
256701152,0,215704669
256701152,0,215704776
256701152,0,215704834
256701152,0,215704842
256701152,0,215704891
256701152,0,215705138
256701152,0,215705146
256701152,0,215705179
256701152,0,215705211
256701152,0,215705260
256701152,0,215705351
256701152,0,215705369
256701152,0,215705377
256701152,0,215705419
256701152,0,215705500
256701152,0,215705518
256701152,0,215705609
256701152,0,215705617
256701152,0,215705773
256701152,0,215705849
256701152,0,215705898
256701152,0,215705906
256701152,0,215705948
256701152,0,215705963
256701152,0,215706060
256701152,0,215706193
256701152,0,215706359
256701152,0,215706367
256701152,0,215706383
256701152,1,215706391
256701152,0,215706417
256701152,0,215706516
256701152,0,215706581
256701152,0,215706599
256701152,0,215706607
256701152,0,215706615
256701152,0,215706623
256701152,0,215706656
256701152,0,215706698
256701152,0,215706847
256701152,0,215706870
256701152,0,215706904
256701152,0,215707175
256701152,0,215707324
256701152,0,215707381
256701152,0,215707415
256701152,0,215707654
256701152,0,216700013
256701152,0,216700021
256701152,0,216700039
256701152,1,216700054
256701152,1,216700062
256701152,0,216700088
256701152,0,216700096
256701152,0,216700104
256701152,0,216700112
256701152,0,216700120
256701152,0,216700138
256701152,0,216700161
256701152,0,216700179
256701152,0,216700187
256701152,0,216700195
256701152,0,216700203
256701152,0,216700211
256701152,0,216700229
256701152,0,216700237
256701152,0,216700252
256701152,0,216700260
256701152,1,216700278
256701152,0,216700286
256701152,0,216700294
256701152,0,216700302
256701152,1,216700328
256701152,0,216700336
256701152,0,216700344
256701152,0,216700351
256701152,0,216700369
256701152,0,216700377
256701152,0,216700385
256701152,0,216700393
256701152,0,216700401
256701152,0,216700435
256701152,0,216700443
256701152,0,216700450
256701152,0,216700468
256701152,1,216700476
256701152,0,216700484
256701152,0,216700492
256701152,1,216700500
256701152,0,216700518
256701152,1,216700526
256701152,0,216700534
256701152,1,216700542
256701152,0,216700559
256701152,0,216700567
256701152,0,216700575
256701152,1,216700583
256701152,0,216700591
256701152,1,216700609
256701152,0,216700617
256701152,0,216700625
256701152,0,216700633
256701152,0,216700658
256701152,0,216700666
256701152,1,216700674
256701152,0,216700682
256701152,0,216700690
256701152,0,216700708
256701152,0,216700716
256701152,0,216700724
256701152,1,216700732
256701152,0,216700740
256701152,0,216700757
256701152,0,216700765
256701152,0,216700773
256701152,0,216700781
256701152,0,216700799
256701152,0,216700807
256701152,0,216700815
256701152,0,216700823
256701152,0,216700831
256701152,0,216700849
256701152,0,216700856
256701152,0,216700864
256701152,1,216700872
256701152,0,216700880
256701152,1,216700898
256701152,0,216700906
256701152,0,216700914
256701152,0,216700922
256701152,0,216700930
256701152,0,216700948
256701152,0,216700955
256701152,0,216700963
256701152,1,216700971
256701152,0,216700989
256701152,0,216700997
256701152,0,216701003
256701152,0,216701011
256701152,0,216701029
256701152,0,216701037
256701152,0,216701045
256701152,0,216701052
256701152,0,216701060
256701152,1,216701078
256701152,0,216701086
256701152,0,216701094
256701152,0,216701102
256701152,1,216701110
256701152,0,216701128
256701152,0,216701136
256701152,0,216701151
256701152,0,216701169
256701152,0,216701177
256701152,0,216701193
256701152,0,216701201
256701152,0,216701219
256701152,0,216701227
256701152,0,216701235
256701152,0,216701243
256701152,1,216701250
256701152,0,216701268
256701152,0,216701276
256701152,0,216701284
256701152,1,216701292
256701152,0,216701300
256701152,0,216701318
256701152,0,216701326
256701152,1,216701334
256701152,0,216701342
256701152,0,216701359
256701152,0,216701367
256701152,0,216701375
256701152,1,216701383
256701152,0,216701391
256701152,0,216701409
256701152,0,216701417
256701152,0,216701425
256701152,0,216701433
256701152,1,216701441
256701152,0,216701458
256701152,1,216701466
256701152,0,216701474
256701152,0,216701482
256701152,0,216701490
256701152,1,216701508
256701152,0,216701516
256701152,0,216701524
256701152,1,216701540
256701152,0,216701557
256701152,0,216701565
256701152,0,216701599
256701152,0,216701607
256701152,0,216701615
256701152,1,216701623
256701152,0,216701631
256701152,1,216701649
256701152,0,216701656
256701152,1,216701664
256701152,0,216701672
256701152,0,216701680
256701152,0,216701698
256701152,0,216701722
256701152,0,216701730
256701152,1,216701748
256701152,0,216701763
256701152,0,216701771
256701152,0,216701789
256701152,0,216701797
256701152,0,216701805
256701152,1,216701813
256701152,0,216701821
256701152,1,216701839
256701152,0,216701847
256701152,0,216701854
256701152,0,216701862
256701152,0,216701870
256701152,0,216701888
256701152,1,216701896
256701152,0,216701904
256701152,0,216701912
256701152,0,216701920
256701152,0,216701946
256701152,0,216701953
256701152,0,216701961
256701152,0,216701979
256701152,0,216701987
256701152,0,216701995
256701152,0,216702001
256701152,0,216702019
256701152,1,216702035
256701152,0,216702043
256701152,0,216702050
256701152,0,216702068
256701152,1,216702084
256701152,0,216702092
256701152,1,216702100
256701152,0,216702126
256701152,0,216702134
256701152,0,216702142
256701152,1,216702159
256701152,0,216702167
256701152,1,216702175
256701152,0,216702183
256701152,1,216702209
256701152,0,216702217
256701152,1,216702225
256701152,1,216702258
256701152,0,216702266
256701152,1,216702274
256701152,0,216702282
256701152,0,216702290
256701152,0,216702308
256701152,1,216702316
256701152,0,216702324
256701152,1,216702332
256701152,0,216702340
256701152,1,216702357
256701152,0,216702365
256701152,0,216702373
256701152,0,216702381
256701152,1,216702399
256701152,0,216702407
256701152,0,216702415
256701152,0,216702423
256701152,0,216702449
256701152,0,216702456
256701152,1,216702464
256701152,0,216702472
256701152,0,216702498
256701152,0,216702506
256701152,0,216702522
256701152,1,216702530
256701152,0,216702548
256701152,0,216702555
256701152,0,216702563
256701152,0,216702571
256701152,0,216702589
256701152,0,216702597
256701152,0,216702605
256701152,0,216702613
256701152,0,216702639
256701152,0,216702647
256701152,0,216702654
256701152,0,216702662
256701152,0,216702670
256701152,0,216702688
256701152,1,216702696
256701152,0,216702704
256701152,0,216702712
256701152,0,216702720
256701152,0,216702738
256701152,0,216702746
256701152,1,216702753
256701152,0,216702761
256701152,0,216702779
256701152,0,216702787
256701152,0,216702795
256701152,0,216702803
256701152,0,216702811
256701152,0,216702829
256701152,0,216702837
256701152,0,216702852
256701152,0,216702878
256701152,0,216702886
256701152,0,216702894
256701152,0,216702902
256701152,0,216702910
256701152,1,216702928
256701152,0,216702936
256701152,1,216702951
256701152,0,216702969
256701152,0,216702985
256701152,0,216702993
256701152,0,216703009
256701152,0,216703017
256701152,0,216703025
256701152,0,216703033
256701152,0,216703041
256701152,0,216703058
256701152,1,216703066
256701152,0,216703074
256701152,0,216703082
256701152,0,216703090
256701152,1,216703108
256701152,0,216703116
256701152,1,216703124
256701152,0,216703132
256701152,0,216703140
256701152,0,216703157
256701152,0,216703173
256701152,0,216703199
256701152,0,216703207
256701152,0,216703215
256701152,1,216703223
256701152,0,216703249
256701152,0,216703256
256701152,0,216703264
256701152,0,216703272
256701152,0,216703280
256701152,0,216703306
256701152,0,216703314
256701152,0,216703330
256701152,0,216703348
256701152,1,216703355
256701152,0,216703363
256701152,0,216703371
256701152,1,216703389
256701152,0,216703397
256701152,0,216703405
256701152,0,216703413
256701152,0,216703421
256701152,0,216703447
256701152,0,216703454
256701152,0,216703462
256701152,0,216703470
256701152,0,216703496
256701152,0,216703504
256701152,0,216703512
256701152,1,216703520
256701152,0,216703538
256701152,1,216703546
256701152,0,216703553
256701152,1,216703561
256701152,0,216703587
256701152,1,216703595
256701152,0,216703603
256701152,1,216703611
256701152,0,216703629
256701152,0,216703637
256701152,1,216703645
256701152,0,216703652
256701152,0,216703660
256701152,0,216703678
256701152,1,216703686
256701152,0,216703694
256701152,0,216703702
256701152,0,216703710
256701152,0,216703736
256701152,1,216703751
256701152,0,216703777
256701152,0,216703785
256701152,0,216703793
256701152,0,216703801
256701152,0,216703819
256701152,0,216703827
256701152,0,216703835
256701152,0,216703843
256701152,0,216703850
256701152,0,216703868
256701152,1,216703876
256701152,0,216703884
256701152,0,216703892
256701152,0,216703918
256701152,0,216703926
256701152,0,216703942
256701152,0,216703959
256701152,0,216703967
256701152,0,216703975
256701152,0,216703983
256701152,0,216704007
256701152,1,216704015
256701152,0,216704031
256701152,0,216704049
256701152,0,216704056
256701152,1,216704072
256701152,0,216704080
256701152,0,216704098
256701152,0,216704106
256701152,1,216704114
256701152,0,216704122
256701152,0,216704130
256701152,0,216704148
256701152,1,216704155
256701152,0,216704163
256701152,1,216704171
256701152,0,216704205
256701152,1,216704213
256701152,0,216704221
256701152,1,216704239
256701152,0,216704247
256701152,0,216704254
256701152,0,216704262
256701152,0,216704270
256701152,0,216704288
256701152,1,216704296
256701152,0,216704304
256701152,0,216704320
256701152,0,216704338
256701152,1,216704346
256701152,0,216704353
256701152,1,216704361
256701152,0,216704379
256701152,1,216704387
256701152,0,216704403
256701152,1,216704411
256701152,0,216704429
256701152,0,216704437
256701152,0,216704445
256701152,1,216704452
256701152,0,216704460
256701152,0,216704478
256701152,0,216704486
256701152,0,216704494
256701152,0,216704502
256701152,0,216704510
256701152,0,216704528
256701152,0,216704536
256701152,0,216704544
256701152,0,216704551
256701152,1,216704569
256701152,0,216704585
256701152,0,216704593
256701152,0,216704601
256701152,0,216704619
256701152,0,216704627
256701152,0,216704635
256701152,0,216704643
256701152,0,216704650
256701152,0,216704668
256701152,0,216704676
256701152,1,216704684
256701152,1,216704700
256701152,0,216704718
256701152,0,216704726
256701152,0,216704734
256701152,0,216704742
256701152,0,216704759
256701152,1,216704767
256701152,0,216704775
256701152,0,216704783
256701152,0,216704791
256701152,0,216704809
256701152,0,216704817
256701152,0,216704833
256701152,0,216704841
256701152,0,216704858
256701152,0,216704866
256701152,0,216704874
256701152,1,216704882
256701152,0,216704890
256701152,0,216704908
256701152,0,216704916
256701152,0,216704924
256701152,0,216704932
256701152,0,216704940
256701152,0,216704973
256701152,0,216704981
256701152,0,216704999
256701152,1,216705004
256701152,0,216705012
256701152,1,216705020
256701152,0,216705038
256701152,1,216705046
256701152,0,216705053
256701152,0,216705061
256701152,0,216705079
256701152,0,216705087
256701152,0,216705095
256701152,0,216705103
256701152,0,216705111
256701152,0,216705137
256701152,0,216705145
256701152,0,216705152
256701152,1,216705160
256701152,0,216705178
256701152,0,216705194
256701152,0,216705202
256701152,0,216705210
